attack_key,attack_label,strength,P,Q,raw_similarity
regen_diffusion,Regen-Diffusion,0.4,1.0,0.8725555414369199,1e-12
regen_diffusion,Regen-Diffusion,0.6,1.0,0.7707042417449423,1e-12
regen_diffusion,Regen-Diffusion,0.8,1.0,0.6236187584465761,1e-12
regen_diffusion,Regen-Diffusion,1.0,1.0,0.4766693782133753,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.2,1.0,0.9272638275924878,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.4,1.0,0.7919484548628617,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.6,1.0,0.569778662596727,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.8,1.0,0.4096916666055403,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,1.0,1.0,0.3207136704368403,1e-12
regen_vae,Regen-VAE,0.2,1.0,0.936319981574268,1e-12
regen_vae,Regen-VAE,0.4,1.0,0.8725555414369199,1e-12
regen_vae,Regen-VAE,0.6,1.0,0.7707042417449423,1e-12
regen_vae,Regen-VAE,0.8,1.0,0.6236187584465761,1e-12
regen_vae,Regen-VAE,1.0,1.0,0.4766693782133753,1e-12
2x_regen,Regen-2xDiffusion,0.2,1.0,0.9338618746474172,1e-12
2x_regen,Regen-2xDiffusion,0.4,1.0,0.8316659172415202,1e-12
2x_regen,Regen-2xDiffusion,0.6,1.0,0.6251154445664912,1e-12
2x_regen,Regen-2xDiffusion,0.8,1.0,0.4741581508211909,1e-12
2x_regen,Regen-2xDiffusion,1.0,1.0,0.38564164009516,1e-12
4x_regen,Regen-4xDiffusion,0.2,1.0,0.9259564826558828,1e-12
4x_regen,Regen-4xDiffusion,0.4,1.0,0.7652900573836965,1e-12
4x_regen,Regen-4xDiffusion,0.6,1.0,0.5220195744716303,1e-12
4x_regen,Regen-4xDiffusion,0.8,1.0,0.40831772396126825,1e-12
4x_regen,Regen-4xDiffusion,1.0,1.0,0.3542266145019464,1e-12
4x_regen_bmshj,Regen-4xVAE,0.2,1.0,0.9259564826558828,1e-12
4x_regen_bmshj,Regen-4xVAE,0.4,1.0,0.7652900573836965,1e-12
4x_regen_bmshj,Regen-4xVAE,0.6,1.0,0.5220195744716303,1e-12
4x_regen_bmshj,Regen-4xVAE,0.8,1.0,0.40831772396126825,1e-12
4x_regen_bmshj,Regen-4xVAE,1.0,1.0,0.3542266145019464,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.2,1.0,0.8901798836017181,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.4,1.0,0.8486428804540435,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.6,1.0,0.8040853074088384,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.8,1.0,0.7593926205639507,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,1.0,1.0,0.7161351230919921,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.2,1.0,0.8901798836017181,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.4,1.0,0.8486428804540435,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.6,1.0,0.8040853074088384,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.8,1.0,0.7593926205639507,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,1.0,1.0,0.7161351230919921,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.2,1.0,0.8901798836017181,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.4,1.0,0.8486428804540435,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.6,1.0,0.8040853074088384,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.8,1.0,0.7593926205639507,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,1.0,1.0,0.7161351230919921,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.2,1.0,0.8901798836017181,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.4,1.0,0.8486428804540435,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.6,1.0,0.8040853074088384,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.8,1.0,0.7593926205639507,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,1.0,1.0,0.7161351230919921,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.2,1.0,0.8901798836017181,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.4,1.0,0.8486428804540435,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.6,1.0,0.8040853074088384,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.8,1.0,0.7593926205639507,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,1.0,1.0,0.7161351230919921,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.2,1.0,0.8635322275639002,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.4,1.0,0.8116099380610003,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.6,1.0,0.7588402176720506,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.8,1.0,0.7079330882701248,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,1.0,1.0,0.6601177370468108,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.2,1.0,0.8635322275639002,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.4,1.0,0.8116099380610003,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.6,1.0,0.7588402176720506,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.8,1.0,0.7079330882701248,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,1.0,1.0,0.6601177370468108,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.2,1.0,0.8635322275639002,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.4,1.0,0.8116099380610003,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.6,1.0,0.7588402176720506,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.8,1.0,0.7079330882701248,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,1.0,1.0,0.6601177370468108,1e-12
